TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T111009,C2940064,6/7/94,M,HARIDWAR,86193.38,6/8/16,111736,20.0
T352852,C5115685,24/6/94,M,JAMMU,794.17,14/8/16,130441,100.0
T500317,C8428552,4/8/85,F,HYDERABAD,7371.9,20/8/16,191821,428.67
T840989,C8589430,30/11/84,M,DELHI,713.07,4/9/16,3125,300.0
T911230,C6912752,1/11/80,M,MUMBAI,31451.72,12/9/16,11644,880.0
T1047801,C7537914,21/4/91,M,THANE,31228.3,18/9/16,185617,1035.0
T279262,C2923580,26/3/93,M,CHENNAI,406.44,11/8/16,60440,59.0
T512010,C2125962,6/2/97,M,PANIPAT,6946.25,19/8/16,103238,105.0
T381257,C2915914,19/4/76,M,PUNE,197372.6,13/8/16,155448,764.0
T658535,C7618188,1/1/1800,M,BANGALORE,225329.7,31/8/16,191123,860.0
T814573,C8933341,10/10/78,M,BHOPAL,103826.36,4/9/16,185223,300.0
T261772,C1418639,30/6/93,M,TIRUVALLUR,1866.87,12/8/16,174855,50.0
T798587,C4025413,8/6/91,M,SURAT,5980.64,5/9/16,163806,187.0
T607884,C4910947,23/9/97,M,DELHI,21037.16,26/8/16,130040,50.0
T526221,C8123411,1/1/1800,M,IMPHAL WEST,29517.12,23/8/16,170820,655.0
T566272,C5819653,28/12/54,M,NEW DELHI,25525.44,27/8/16,61137,199.5
T660123,C7711674,30/9/91,M,DELHI,32775.85,28/8/16,195519,115.0
T296309,C1088253,8/6/89,M,RAJSAMAND,8763.23,10/8/16,81015,174.53
T608260,C4010181,25/7/86,M,BEGUSARAI,3088.81,26/8/16,95416,190.0
T39844,C6097519,16/5/82,M,SHIVAJI NAGAR PUNE,39023.24,22/9/16,141857,393.0
T754457,C7820471,10/8/92,M,DELHI,26780.1,1/9/16,195108,98.0
T673398,C5131139,6/11/83,M,MADURAI,28.93,28/8/16,201856,50.0
T501575,C3140452,28/1/89,M,MAHENDERGARH,835.33,19/8/16,105235,105.99
T502744,C2454456,13/8/85,F,MUMBAI,112687.23,19/8/16,123728,769.0
T636376,C8826077,17/11/91,M,GURGAON,7235.97,25/8/16,210552,359.0
T55717,C2439238,2/2/85,M,GURGAON,96660.99,3/8/16,182348,156.0
T19432,C2143578,3/2/85,M,NOIDA,3105.88,26/9/16,190454,196.0
T892602,C8414674,9/1/62,F,GURGAON,94.4,7/9/16,152839,1957.0
T579620,C8024889,28/11/79,F,CHANDIGARH,91335.87,27/8/16,113451,998.0
T428881,C1620972,1/1/1800,M,BANGALORE,2665815.82,17/8/16,65314,0.0
T189026,C2218164,24/8/80,M,RESIDENCY VISAKHAPATNAM,19465.53,9/8/16,192755,266.0
T874058,C3452431,23/12/89,M,THANE,181335.6,8/9/16,200214,190.0
T622567,C3319119,29/1/90,M,NOIDA,2638.49,29/8/16,215152,231.0
T502888,C8019370,10/5/96,M,DEVANAHALLI BANGALORE,2137.25,20/8/16,215347,506.0
T144531,C8925657,12/12/79,M,PATNA,1720.04,5/8/16,204001,1275.2
T707890,C8520878,25/1/88,M,GHAZIABAD,19743.38,30/8/16,100447,94.0
T402055,C6959069,16/3/79,M,MORINDA,5804.18,18/8/16,182918,619.04
T199771,C2633780,4/10/68,F,AGRA,100413.07,9/8/16,205654,299.0
T704963,C3331422,24/1/90,M,AHMEDABAD,39858.91,30/8/16,145040,136.0
T996469,C7723235,12/11/87,M,KUKATPALLY HYDERABAD,9846.71,15/9/16,204712,552.52
T252446,C6035086,4/2/86,M,NOIDA,14464.25,12/8/16,102706,250.0
T357719,C2230063,16/1/79,M,YAMUNANAGAR,108451.79,14/8/16,140610,525.0
T72854,C4383769,14/2/92,M,MUMBAI,45033.06,2/8/16,172521,599.0
T35962,C4822037,1/5/91,M,ARMOOR,143184.07,27/9/16,90431,40.0
T487785,C6235671,15/10/80,M,NOIDA,977.68,20/8/16,184236,595.0
T183273,C1929567,1/11/82,M,DELHI,171586.6,9/8/16,123324,2566.0
T961522,C5290426,25/10/92,M,DELHI,402203.11,10/9/16,183206,120.0
T53253,C8417840,8/12/90,M,BENGALURU,11212.41,3/8/16,165952,4750.0
T983869,C2017458,18/2/75,F,GURGAON,665308.7,15/9/16,203619,2287.0
T263723,C7632053,29/3/89,M,NEW DELHI,23088.66,12/8/16,182304,49.0
T131457,C5025241,11/6/92,M,KANGRA,2464.11,6/8/16,150046,50.0
T103496,C8419416,9/9/89,M,BHOPAL,33206.65,1/8/16,201533,300.0
T378608,C5613235,11/11/90,M,DELHI,42886.41,13/8/16,170644,1084.0
T26707,C2026775,4/7/83,M,JABALPUR,10242.81,25/9/16,224637,200.0
T923515,C6431417,19/9/95,M,GURGAON,4794.5,11/9/16,83528,50.0
T752394,C8088089,9/7/83,M,DELHI,101384.64,1/9/16,210140,4000.0
T632773,C1317661,30/10/83,F,NOIDA,142785.53,29/8/16,123640,7795.0
T1017107,C5942027,26/3/95,M,CHENNAI,124.14,13/9/16,174923,350.0
T1036505,C7728445,3/2/73,M,DELHI,17384.65,18/9/16,144929,604.0
T264287,C6423055,5/10/88,M,HYDERABAD,31348.17,12/8/16,160923,45.0
T444994,C3126132,4/7/92,M,RAJKOT,63092.39,16/8/16,104343,100.0
T940258,C8430157,12/6/91,M,GURGAON,9501.07,11/9/16,194205,500.0
T807286,C4665533,22/9/88,M,BHOPAL,107636.13,4/9/16,213923,100.0
T419903,C1719628,12/1/81,M,NEW DELHI,121.69,17/8/16,120136,200.0
T409116,C6415674,12/2/77,M,DELHI,4300.53,18/8/16,193546,825.0
T806802,C6828254,14/10/86,M,GURGAON,20448.46,5/9/16,204823,3590.0
T430051,C3872049,24/8/70,M,GURGAON,1767.14,17/8/16,195752,829.14
T243845,C3819888,13/1/91,F,CHENNAI,41448.24,7/8/16,193905,1524.0
T709783,C2399248,18/8/76,F,MUMBAI,95048.37,3/9/16,165124,2390.0
T300305,C4072120,25/8/71,M,BURDWAN,558017.62,10/8/16,122806,322.0
T274099,C4388265,30/6/86,M,NEW DELHI,2173.91,12/8/16,204010,25.0
T278242,C4922774,12/11/79,M,DELHI,175679.77,11/8/16,85104,25.0
T1010604,C8018248,1/1/1800,M,NEW DELHI,201994.18,13/9/16,225338,4108.0
T937252,C7917433,23/10/91,F,GURGAON,38668.96,11/9/16,193143,102.0
T487272,C7336658,23/10/94,M,CHITTO0R,18487.63,20/8/16,144150,393.0
T985943,C5618527,28/10/74,F,MUMBAI,50276.97,15/9/16,3454,786.0
T217227,C2520074,17/1/72,M,CHENNAI,24967.62,8/8/16,202933,1410.0
T999393,C5629137,1/1/1800,M,DELHI,18183.64,14/9/16,113027,5057.5
T984438,C1411224,10/10/89,M,ADILABAD,2326.83,15/9/16,200045,694.9
T490444,C4039065,12/1/88,M,GURGAON,658.9,20/8/16,133444,135.0
T259084,C4535259,4/6/79,F,BHUBANESWAR,68719.53,12/8/16,170104,39.0
T969207,C1069647,29/11/84,F,RANCHI,8241.53,10/9/16,85339,540.35
T201188,C8059777,28/5/89,M,BANGALORE,207507.07,9/8/16,235053,4479.0
T353137,C5435086,7/8/84,M,NEW DELHI,129290.36,14/8/16,132524,6874.0
T515529,C8141646,9/6/90,M,NEW DELHI,1542.81,19/8/16,165342,1577.0
T290244,C3242541,23/1/93,F,NOIDA,30162.68,11/8/16,212112,90.0
T814862,C8625350,3/3/82,M,NOIDA,21455.81,4/9/16,205059,825.0
T150029,C2041548,22/11/89,F,BENGALURU,10840.35,5/8/16,204250,338.0
T428328,C4739348,3/6/93,F,BARODA,407.55,17/8/16,181832,150.0
T865788,C8571923,21/5/81,M,COIMBATORE,9657.51,8/9/16,115243,200.0
T427299,C8017048,16/4/92,M,AHMEDABAD,6029.67,17/8/16,162114,375.24
T805448,C1836347,2/1/72,M,NEW DELHI,12581.68,5/9/16,185324,1950.0
T139349,C8038823,6/6/88,M,AHMEDABAD,34446.23,5/8/16,120432,98.0
T141256,C6425134,23/6/89,M,THANE,13.55,5/8/16,173516,50.0
T43812,C8280137,16/6/62,M,RUWI,78.92,3/8/16,85616,1000.0
T659167,C1632084,1/1/1800,M,GURGAON,84752.38,31/8/16,105430,1500.0
T973681,C7134134,21/6/91,M,(VIA) SALEM,50.06,15/9/16,141039,300.0
T982712,C2922279,14/4/96,M,GAUTAM BUDDHA NAGAR,11375.96,15/9/16,102520,37.0
T164989,C3330674,10/12/92,M,DELHI,18014.42,4/8/16,123755,13960.0
T730125,C1138086,22/10/92,F,GAYA,96535.91,2/9/16,112111,1428.0
T913776,C6912418,1/11/91,M,NEW DELHI,170806.69,12/9/16,105229,60.0
T1029567,C5515775,7/6/34,M,HYDERABAD,0.0,13/9/16,121717,2548.5
T803264,C4129611,1/1/1800,M,NOIDA,19213.72,5/9/16,211651,1480.0
T599368,C8937220,29/12/88,M,NEW DELHI,98354.62,26/8/16,114222,0.0
T691483,C4631732,5/4/84,M,KOLKATA,112.39,31/8/16,222418,960.0
T55151,C5012681,15/2/86,F,VAPI,81579.14,3/8/16,183705,1501.75
T493201,C8037871,21/5/96,M,TUTICORIN,5411.73,20/8/16,141639,50.0
T487349,C3535840,6/8/82,M,DELHI,52309.13,20/8/16,123051,100.0
T549508,C5415182,15/7/93,F,MUMBAI,2847.8,23/8/16,181648,445.0
T19656,C3911229,20/6/84,M,NAVSARI,50310.44,26/9/16,150052,348.0
T953724,C1528418,1/4/91,M,BANGALORE,4556.59,10/9/16,200447,999.0
T323475,C1728645,30/7/88,M,BANGALORE,502.63,10/8/16,215002,572.0
T53737,C5355712,12/8/86,M,NOIDA,13570.07,3/8/16,175307,250.0
T488686,C5425816,9/8/94,F,MANDAL VISAKHAPATNAM,15917.24,20/8/16,133435,50.0
T1007507,C7319126,29/7/86,F,DHARBANDORA SOUTH,9242.34,14/9/16,191957,1000.0
T495205,C7742326,15/5/88,F,NEW DELHI,733.62,20/8/16,214507,1868.0
T39693,C1225890,1/1/1800,M,WARANGAL,2925.19,27/9/16,184100,128.0
T1027746,C7321679,1/1/1800,M,NEW DELHI,6368.82,13/9/16,115132,2519.0
T991265,C6592130,30/9/93,M,MUMBAI,4648.61,14/9/16,53647,500.0
T550530,C5340373,1/11/77,M,SANGRUR,248471.7,23/8/16,174723,530.0
T290641,C6926177,15/9/97,M,GURGAON,240.94,11/8/16,190527,2769.0
T347093,C3419130,10/10/91,M,KHOIJUMAN,22064.13,14/8/16,93524,51.0
T796810,C2418962,15/8/82,M,GHAZIPUR,2936.29,5/9/16,132950,2500.0
T159178,C3929311,3/8/81,F,NEW DELHI,24720.52,4/8/16,54929,300.0
T522842,C4446668,1/9/91,M,DATIA,29652.15,24/8/16,152740,120.0
T980121,C9033851,22/2/88,M,BANGALORE,144992.02,15/9/16,115713,222.0
T49624,C1433141,5/7/88,M,REWARI,2858.18,3/8/16,94232,220.0
T89882,C4914514,17/5/83,M,AURANGABAD,9866.39,1/8/16,151204,2246.45
T1036254,C3739768,4/6/89,M,VILLUPURAM,14667.68,18/9/16,154701,30.0
T904560,C2432269,11/8/70,F,NEW DELHI,2295493.03,12/9/16,144831,52500.0
T818376,C3616876,24/12/86,M,MOHALI,79664.99,4/9/16,184804,500.0
T499773,C3937170,7/11/90,M,SHIMLA,6417.34,20/8/16,213718,39.0
T735407,C6516688,25/5/86,M,SOLAN,92.7,2/9/16,54220,1.0
T795979,C3430555,10/11/93,M,PURBO MEDINIPUR,9623.45,5/9/16,145902,20.0
T925101,C2940724,2/11/86,M,MUMBAI,58004.32,11/9/16,120224,190.0
T548035,C3218235,28/2/87,M,KUSHINAGAR,633.96,23/8/16,165406,36.0
T391523,C8729618,28/10/90,F,BANGALORE,86322.62,13/8/16,223715,1214.0
T7700,C8312957,25/1/93,F,MUMBAI,10073.26,22/9/16,113041,503.0
T863852,C1033841,6/1/95,M,SANTACRUZ,3787.73,8/9/16,110944,100.0
T661078,C1320428,23/5/93,M,NEW DELHI,6288.73,28/8/16,212948,244.46
T993670,C7915680,29/4/92,M,GURGAON,9171.95,15/9/16,211809,270.0
T477867,C5334365,10/1/58,M,PALAKKAD,43092.9,21/8/16,181542,930.0
T715497,C8331742,19/11/91,M,BANGALORE,29381.07,3/9/16,193237,2376.0
T900838,C3533325,12/1/87,F,CHHINDWARA,1236.83,7/9/16,113422,236.0
T534935,C1641146,29/11/89,M,NOIDA,85851.09,24/8/16,211600,250.0
T913368,C5020175,21/11/93,F,NEW DELHI,11301.15,12/9/16,190706,58.0
T986063,C6924230,12/1/93,M,TRIVANDRUM,10945.57,15/9/16,101300,298.0
T532278,C7240549,18/9/87,M,PARGANAS,5389.85,23/8/16,212122,355.0
T55286,C7222125,31/3/90,F,SHIMLA,10617.78,3/8/16,194714,100.0
T143856,C5419619,15/3/93,F,PANCHKULA,11903.36,5/8/16,182631,106.5
T575997,C6413990,10/11/80,M,AHMEDABAD,513.81,22/8/16,134600,450.0
T740705,C8912490,11/7/90,M,KOLKATA,96938.47,2/9/16,184432,26.0
T506403,C8434920,1/1/1800,M,NAVI MUMBAI,1965.57,19/8/16,140603,971.0
T675909,C8922970,24/8/87,M,FARIDABAD,49.26,28/8/16,121414,1000.0
T701962,C7614824,2/9/94,M,DELHI,67.12,30/8/16,133926,250.0
T982039,C5140329,19/8/89,F,MUMBAI,234174.49,15/9/16,125721,290.0
T334669,C8210023,10/6/71,M,ALDONA,84598.06,15/8/16,142041,1850.0
T6367,C2434221,27/1/92,M,MUMBAI,72780.8,22/9/16,130409,1444.0
T766127,C7841439,8/7/55,M,NOIDA,72226.06,1/9/16,101451,311.0
T659643,C6311789,1/7/82,M,PACHASIL NAGAR,3413.72,28/8/16,220840,1800.0
T13190,C2718873,5/8/95,M,MEERUT,24.72,26/9/16,220212,100.0
T251909,C5241442,18/3/91,F,PRAKASAM,1.47,12/8/16,1709,144.0
T254418,C3818449,25/6/83,F,DELHI,161939.29,12/8/16,93426,62.6
T362779,C8028267,11/6/90,M,SHIVAMOGGA,5888.11,14/8/16,165056,500.0
T101860,C5526321,12/3/01,M,GURGAON,58.89,1/8/16,201233,180.0
T919045,C6740439,26/7/91,M,BHOPAL,966.64,12/9/16,192715,454.0
T708511,C2624647,7/1/90,M,NO 3 NR LALLAN HOTEL THANE,13111.21,3/9/16,95056,50.0
T624305,C4958077,18/2/84,M,NEW DELHI,122971.58,29/8/16,204714,9734.0
T99027,C8413927,21/2/86,M,MUMBAI,669983.91,1/8/16,220401,430.0
T433038,C8722434,28/10/89,F,MANGALORE,84.7,17/8/16,222258,204.0
T48938,C1335824,5/7/87,M,AMRITSAR,90092.0,3/8/16,143904,257.52
T528510,C6024937,27/10/87,M,ROHTAK,12581.36,24/8/16,133451,2000.0
T896427,C6612082,25/12/83,M,CHANDIGARH,7556.82,7/9/16,140504,860.0
T735920,C5630175,23/9/76,M,BURDWAN,9051.59,2/9/16,165354,300.0
T738292,C2220189,10/6/88,M,CHENNAI,6253.71,2/9/16,191451,2513.0
T609110,C2184377,1/9/89,F,MUMBAI,5742.34,26/8/16,120532,687.0
T613343,C4820724,7/7/76,M,KOLKATA,11302.57,26/8/16,101445,125.0
T409766,C8431056,14/8/91,F,GURGAON,59637.37,18/8/16,200324,167.0
T439847,C2413755,20/6/67,M,MUMBAI,160185.15,16/8/16,345,2035.0
T583051,C6912689,8/11/94,M,MUMBAI,2257.1,23/8/16,155711,100.0
T852842,C4230033,14/2/92,M,GURGAON,25989.03,9/9/16,205932,53.0
T896378,C6991848,6/7/92,M,NORTH 24 PARGANAS,409.8,7/9/16,153223,300.0
T417834,C5614923,20/6/84,M,BIKANER,13708.43,18/8/16,231659,59.0
T58414,C1720149,2/9/93,M,NASHIK,7605.72,3/8/16,214715,150.0
T437785,C9084112,8/12/83,M,MUMBAI,4483.93,17/8/16,205443,150.0
T821795,C6639088,23/8/73,M,BANGALORE,112082.88,4/9/16,154331,1160.0
T1008357,C3418933,10/12/85,M,BANGALORE,12561.56,14/9/16,185930,180.0
T718648,C5918427,1/12/83,F,PUNE,103232.27,3/9/16,214408,510.0
T812589,C6632872,19/7/87,M,NEW DELHI,191.31,5/9/16,224515,260.0
T307084,C1666038,28/12/81,M,BYCULLA,884119.88,10/8/16,183924,130.74
T381600,C5364353,6/8/86,F,KOCHI CORPORATION,9962.1,13/8/16,183436,399.0
T339645,C4815923,16/9/62,M,NAGPUR,115749.25,15/8/16,195112,1754.0
T541831,C6297844,31/1/86,M,KARNAL,10108.13,24/8/16,165549,2500.0
T395180,C6633140,28/7/91,M,FARIDABAD,3652.67,18/8/16,110218,10.0
T783769,C1234531,23/10/84,M,GURGAON,586145.71,6/9/16,121039,261.86
T858580,C7940587,4/2/87,F,DELHI,116549.78,8/9/16,93310,100.0
T323965,C5236641,12/10/88,M,HYDERABAD,1410.4,15/8/16,111108,152.0
T545244,C9097837,5/10/89,M,CHANDIGARH,60014.58,23/8/16,12208,390.0
T25524,C4773261,1/1/1800,M,DEHRADUN,8114.96,26/9/16,171758,305.75
T737405,C8635678,28/9/86,F,THANE,88730.64,2/9/16,155459,4598.0
T1032086,C3220979,27/3/90,F,DELHI,236.4,13/9/16,111239,1000.0
T853992,C6987453,31/5/81,M,TIRUPUR,28018.04,9/9/16,204924,858.0
T759734,C3342064,1/1/1800,M,DELHI,42845.82,1/9/16,41743,900.0
T866689,C2440690,4/10/90,F,PUNE,20.63,8/9/16,154834,100.0
T524864,C5629811,7/4/71,F,JAIPUR,15447.75,24/8/16,121323,1228.47
T335213,C4323943,23/2/80,M,SENDHWA,127555.76,15/8/16,161249,997.0
T783144,C5419479,6/7/89,M,JHAJJAR,1828.58,6/9/16,150943,43.0
T499551,C2838743,5/4/59,M,NEW DELHI,245411.65,20/8/16,192931,50.0
T246066,C5638884,16/4/88,M,RAIPUR,120348.74,7/8/16,190443,2634.0
T811416,C1139281,25/5/86,F,BANGALORE,4168.94,4/9/16,234635,47.0
T817928,C2442691,13/4/84,F,MUMBAI,94611.04,4/9/16,183801,5244.0
T536527,C3019087,5/6/92,M,VELLORE,11.65,22/8/16,92959,29.0
T445238,C8897369,13/2/92,M,SRINAGAR,33457.28,16/8/16,150533,5120.0
T400190,C6858330,31/10/92,F,DELHI,6540.14,18/8/16,3131,150.0
T654899,C1114587,1/1/1800,,MUMBAI,75.96,28/8/16,231337,100.0
T422670,C5410265,22/5/71,F,AMBALA CANTT,324152.83,17/8/16,140201,3.52
T75563,C7216363,10/12/88,M,GURGAON,235370.23,2/8/16,131223,720.0
T132238,C1418419,14/9/88,F,JAIPUR,42307.1,6/8/16,202809,800.0
T53498,C5843535,23/7/78,F,VALSAD,45219.89,3/8/16,174216,6195.0
T221653,C2814979,22/1/88,M,BANGALORE,31072.27,8/8/16,220324,500.0
T745881,C8127579,22/4/88,M,CHHINDWARA,43749.1,1/9/16,230320,275.0
T538178,C1541292,29/10/80,F,PUNE,111770.14,23/8/16,200116,373.28
T974408,C6924264,15/3/89,M,AHMEDABAD,13065.41,15/9/16,135842,196.0
T948725,C1441251,17/7/84,M,HARIDWAR,8627.59,10/9/16,234740,2550.0
T135537,C4419080,29/11/75,F,CHENNAI,359168.54,6/8/16,213742,13490.0
T284105,C7467692,23/11/91,F,NEW DELHI,5025.6,11/8/16,135710,355.0
T483432,C6618021,7/11/87,M,KARNAL,51692.95,20/8/16,3334,259.0
T551744,C8329366,9/1/90,M,PRATAPGARH,21222.96,23/8/16,195712,3510.0
T136086,C3538143,14/6/66,M,GURGAON,628077.65,5/8/16,82616,1833.26
T474100,C6815970,31/3/92,F,MUMBAI,11024.97,21/8/16,195117,2250.0
T147513,C2340617,4/4/99,M,BANGALORE,6659.76,5/8/16,211200,4125.0
T122941,C6390488,12/10/77,M,MOHALI,43425.02,6/8/16,191901,290.0
T842548,C7825486,5/5/82,M,KOLKATA,12.45,9/9/16,165546,1330.0
T946778,C8731434,16/8/93,M,BELGAUM,7017.32,10/9/16,210207,260.0
T453081,C2435620,21/3/92,M,LUDHIANA,362.44,21/8/16,81119,504.25
T402748,C5940431,15/8/59,M,THANE,2099.56,18/8/16,195155,500.0
T325071,C7114838,29/3/87,M,KOLKATA,76989.87,15/8/16,132551,368.77
T860654,C4916475,9/5/88,M,MUMBAI,2861.17,9/9/16,213946,100.0
T341067,C7235739,6/4/93,F,AHMEDABAD,17575.41,15/8/16,215244,1599.2
T939217,C7234520,2/8/88,M,PATNA,1909.18,11/9/16,190114,512.0
T244333,C5938857,9/5/94,M,KALYAN THANE,92230.48,7/8/16,212502,3270.0
T368075,C6813619,18/8/94,M,KANGRA,51054.96,14/8/16,201220,10.0
T218002,C7615835,20/8/86,M,AMRITSAR,250866.2,8/8/16,185752,5600.0
T797250,C8316258,30/9/93,M,MANSA,6425.86,5/9/16,151147,1056.0
T767598,C1292616,7/1/79,M,MUMBAI,268.11,6/9/16,231319,205.0
T868807,C5929675,30/7/75,M,MUMBAI,174301.26,8/9/16,152111,3529.0
T638259,C2338481,20/3/73,F,GURGAON,600.94,29/8/16,91022,299.0
T737880,C4133350,25/3/85,F,NEW DELHI,,2/9/16,192030,1912.06
T569711,C6742066,17/4/89,M,MELBOURNE,187204.45,27/8/16,112522,11500.0
T957079,C5563990,25/10/90,F,AHMEDABAD,4607.08,10/9/16,182612,222.14
T476111,C7039151,25/6/83,M,MUMBAI,26349.23,21/8/16,195801,883.0
T823201,C9024468,28/6/89,M,GUWAHATI,12080.97,4/9/16,204654,3273.0
T531080,C6028935,26/8/90,F,UDAIPUR,51570.4,23/8/16,165800,4125.63
T653790,C2226644,15/11/82,M,NAVI MUMBAI,20.74,31/8/16,143333,120.0
T860535,C2620846,3/11/80,M,DELHI,25272.22,8/9/16,92828,1949.71
T588136,C3022614,23/9/84,F,GURGAON,8916.74,25/8/16,132124,388.0
T852388,C6523251,18/7/90,M,DELHI,9135.98,9/9/16,201041,200.0
T605730,C8635562,25/11/92,F,DELHI,5934.77,26/8/16,184529,34.0
T913241,C2528973,3/7/86,F,DELHI,5192.77,12/9/16,191223,2381.16
T955591,C8512589,1/1/1800,F,GHAZIABAD,311461.17,10/9/16,171805,2100.0
T336734,C3736884,6/2/69,F,NOIDA,37641.07,15/8/16,190155,20495.0
T562083,C4976825,22/12/92,M,HUBLI,758.34,27/8/16,173251,251.0
T704966,C5738021,9/5/93,M,GHAZIABAD,8225.44,30/8/16,175159,20.0
T502686,C4828550,5/6/85,M,PRAKASAM DIST (AP),19651.69,20/8/16,200636,539.0
T827428,C6626024,4/3/80,M,HOSUR,7974.56,4/9/16,121217,750.0
T770837,C4522018,26/10/90,M,BANGALORE,15929.2,6/9/16,214751,110.0
T74351,C5637688,26/7/77,M,MUMBAI,54588.61,2/8/16,204432,760.0
T533451,C2911688,1/1/1800,M,SURAT,677505.76,24/8/16,212920,150.0
T307862,C1415689,7/7/87,M,GUNTUR,6936.47,10/8/16,154004,606.9
T475998,C2123561,26/5/87,M,GURGAON,25.66,20/8/16,804,100.0
T765712,C3122774,10/5/82,F,MUMBAI,46477.53,1/9/16,131907,2896.0
T473438,C3634819,2/11/89,F,BHIWANI,13598.79,21/8/16,175532,360.0
T42910,C4997219,29/9/94,F,MUMBAI,6696.99,3/8/16,1049,50.0
T413289,C5115167,14/12/86,M,NEW DELHI,713587.9,17/8/16,30518,200.0
T665750,C8811689,29/3/91,M,PUNE,29444.21,31/8/16,15522,70.0
T825182,C4931519,1/1/1800,M,BANGALORE,84983.53,4/9/16,133408,967.5
T703078,C2717256,28/11/84,F,KARNAL,52404.92,30/8/16,170120,2504.0
T475433,C6435137,13/4/86,M,BADDI,15274.09,21/8/16,231259,4591.0
T500999,C8612486,29/11/92,M,NEW DELHI,5369.31,20/8/16,185641,2825.0
T525192,C5026340,29/9/93,F,THANE,19.05,24/8/16,122924,30.0
T922410,C4436480,22/5/85,M,FORT MUMBAI,8174.45,11/9/16,31640,185.1
T521823,C3711437,20/12/88,F,T-3 NEW DELHI,4396.46,24/8/16,133932,300.0
T1011487,C3736139,1/1/1800,M,GHAZIABAD,64166.72,14/9/16,213002,29.0
T592243,C3936988,16/9/82,M,LUDHIANA,22699.97,26/8/16,161844,50.0
T124185,C3128545,22/3/88,F,NEW DELHI,22998.84,6/8/16,165345,1675.0
T588652,C2667037,24/11/74,M,THANE,286448.47,27/8/16,192546,1712.8
T461054,C7549740,15/5/91,M,MUMBAI,672273.24,21/8/16,155648,204.0
T966558,C3112383,12/6/84,F,GHAZIABAD,136070.87,10/9/16,131057,790.0
T128631,C3716817,27/1/89,F,NEW DELHI,12563.68,6/8/16,212040,399.0
T1033403,C9012457,4/6/92,M,GURGAON,1148.59,13/9/16,64306,192.0
T666228,C7534788,1/12/87,M,DELHI,63190.31,28/8/16,140232,761.28
T389404,C1841524,22/1/90,F,GURGAON,14322.93,13/8/16,195639,99.0
T789594,C7222340,10/8/92,F,BANGALORE,16600.74,5/9/16,1543,350.0
T788307,C2840116,12/7/84,M,CHANDIGARH,9993.27,6/9/16,41117,50.0
T5027,C7526592,5/3/88,M,JHANSI,29158.02,26/8/16,160245,4594.0
T385833,C5930734,2/7/78,M,BHIWADI,25403.46,13/8/16,180556,761.0
T816400,C4327164,15/10/91,M,PUNE,7207.09,4/9/16,191317,379.0
T403960,C3216733,15/7/87,F,BANGALORE,1071.93,18/8/16,184300,103.0
T830568,C5432169,14/3/79,M,MARGAO,382057.38,4/9/16,115647,3000.0
T364915,C1412917,,F,MUMBAI,84098.47,13/8/16,75448,11500.0
T298878,C5010756,19/2/96,M,PATNA,199573.58,11/8/16,225732,1012.65
T756236,C2433644,5/1/89,M,AMRITSAR,169332.72,1/9/16,163319,230.0
T890025,C6425874,7/7/92,F,NEW DELHI,543561.5,7/9/16,190219,50.0
T259433,C8265490,5/2/91,F,DELHI,6.32,12/8/16,181401,50.0
T241008,C7859457,5/6/91,F,CHENNAI,22170.25,7/8/16,202304,280.0
T503938,C6637691,12/2/86,F,RANGA REDDY,67064.5,20/8/16,213726,1225.0
T727801,C7227278,31/5/84,M,NAVI MUMBAI,11567.25,2/9/16,114953,1173.0
T915690,C6611860,25/5/66,M,BANGALORE,153318.62,12/9/16,83038,375.0
T587388,C7422866,5/4/86,M,JHAJJAR,5072.23,23/8/16,145425,190.0
T706006,C5992148,26/8/82,M,MUMBAI,2571.55,3/9/16,95230,793.0
T12816,C6321754,18/7/86,F,MUMBAI,13990.99,25/9/16,215043,1062.7
T688504,C3338992,1/1/1800,M,CARDIAC RING ROAD SURAT,1832708.39,30/8/16,15650,15466.0
T160150,C1420773,22/7/76,M,NEW DELHI,2302.69,5/8/16,213734,577.47
T565844,C6023538,19/7/87,F,GURGAON,61720.91,27/8/16,162832,838.0
T445544,C8822385,28/12/88,M,CHENNAI,3156.4,16/8/16,172532,500.0
T981429,C4128811,21/9/90,F,GOPALGANJ,3949.78,15/9/16,180918,1359.0
T643734,C4322411,10/9/80,M,JALGAON,12384.0,25/8/16,200053,500.0
T547380,C8640351,19/7/78,M,NORTH 24 PARGANAS,724.76,24/8/16,215128,1009.0
T216674,C3324438,1/11/93,M,NEW DELHI,95483.13,8/8/16,185306,250.0
T394811,C1529666,1/1/1800,M,DELHI,27149.69,18/8/16,95247,459.0
T260243,C2038813,8/3/83,F,DELHI,83781.93,12/8/16,142737,1898.0
T477523,C9069763,1/1/87,M,NEW DELHI,31369.74,20/8/16,104052,850.0
T411675,C7014278,16/11/90,F,NOIDA,4011.14,18/8/16,175514,69.0
T174710,C1616486,18/3/91,F,NEW DELHI,231.84,9/8/16,70902,10.0
T143206,C1527440,20/1/91,M,GURGAON,7966.96,5/8/16,182310,120.0
T882961,C1826079,7/8/91,M,HYDERABAD,75858.76,7/9/16,214433,1936.5
T804085,C3032573,1/1/1800,M,JODHPUR,447104.83,5/9/16,154522,779.0
